Event	ID	Name			Wwise Object Path	Notes
	304224554	PlayerWeaponThrow			\Default Work Unit\SFX\Player\PlayerWeaponThrow	
	365012518	TreeLoop_Stop			\Default Work Unit\SFX\Environment\Trees\TreeLoop_Stop	
	546269234	WeaponThrowHit			\Default Work Unit\SFX\Environment\Weapon\WeaponThrowHit	
	778605252	Ambiance_Start			\Default Work Unit\SFX\Ambiance\Ambiance_Start	
	794424115	EnemyDie			\Default Work Unit\SFX\Environment\Enemy\EnemyDie	
	846198821	PlayerLand			\Default Work Unit\SFX\Player\PlayerLand	
	1135007409	WaterStreamLoop_Start			\Default Work Unit\SFX\Environment\WaterStream\WaterStreamLoop_Start	
	1192384307	PlayerSlowTime_Start			\Default Work Unit\SFX\Player\PlayerSlowTime_Start	
	1218826761	GrappleHit			\Default Work Unit\SFX\Environment\Grapple\GrappleHit	
	1676813030	TreeLoop_Start			\Default Work Unit\SFX\Environment\Trees\TreeLoop_Start	
	1681012287	PlayerFootsteps			\Default Work Unit\SFX\Player\PlayerFootsteps	
	1719091540	ProjectileLoop_End			\Default Work Unit\SFX\Environment\Enemy\ProjectileLoop_End	
	2169369406	PlayerAttack			\Default Work Unit\SFX\Player\PlayerAttack	
	2208730032	EnemyIdle_Start			\Default Work Unit\SFX\Environment\Enemy\EnemyIdle_Start	
	2332663964	PlayerGrappleShoot			\Default Work Unit\SFX\Player\PlayerGrappleShoot	
	2446068219	EnemyFire			\Default Work Unit\SFX\Environment\Enemy\EnemyFire	
	2496706759	ProjectileLoop_Start			\Default Work Unit\SFX\Environment\Enemy\ProjectileLoop_Start	
	2756753979	FindEgg			\Default Work Unit\SFX\Player\FindEgg	
	2892408348	EnemyIdle_Stop			\Default Work Unit\SFX\Environment\Enemy\EnemyIdle_Stop	
	3045561464	Ambiance_Stop			\Default Work Unit\SFX\Ambiance\Ambiance_Stop	
	3482172785	PlayerSlowTime_Stop			\Default Work Unit\SFX\Player\PlayerSlowTime_Stop	
	3831688773	PlayerHit			\Default Work Unit\SFX\Player\PlayerHit	
	4008126242	PlayerJump			\Default Work Unit\SFX\Player\PlayerJump	
	4061945899	WaterStreamLoop_Stop			\Default Work Unit\SFX\Environment\WaterStream\WaterStreamLoop_Stop	

Switch Group	ID	Name			Wwise Object Path	Notes
	354267144	Terrain			\Default Work Unit\SFX\Terrain	
	1493153371	PlayerSpeed			\Default Work Unit\SFX\PlayerSpeed	

Switch	ID	Name	Switch Group			Notes
	491961918	Forest	Terrain			
	712897245	Mud	Terrain			
	803837735	Sand	Terrain			
	2058049674	Wood	Terrain			
	2144363834	Rock	Terrain			
	4248645337	Grass	Terrain			
	712161704	Run	PlayerSpeed			
	2108779966	Walk	PlayerSpeed			

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	101495991	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambiance\Ambiance\Birds\BirdsD\Silence\Wwise Silence	
	224253569	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambiance\Ambiance\Birds\BirdsA\Silence\Wwise Silence	
	476178485	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambiance\Ambiance\Birds\BirdsC\Silence\Wwise Silence	
	796467275	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Enemy\Idle\Silence\Wwise Silence	
	915912139	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Attack\Silence\Wwise Silence	
	951892128	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambiance\Ambiance\Birds\BirdsB\Silence\Wwise Silence	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	125136486	WeaponThrow_HitRecoil2	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\WeaponThrow_HitRecoil2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Weapon\Weapon\Throw\ThrowHitRecoil\WeaponThrow_HitRecoil2		122892
	125408381	FootstepsWalkMud6	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsWalkMud6_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Mud\WalkMud\FootstepsWalkMud6		156592
	130552875	FootstepsWalkMud4	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsWalkMud4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Mud\WalkMud\FootstepsWalkMud4		118728
	132313822	PlayerLand2	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\PlayerLand2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Land\PlayerLand2		129040
	134592612	PlayerThrowSwoosh2	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\PlayerThrowSwoosh2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Weapon\Weapon\Throw\ThrowSwoosh\PlayerThrowSwoosh2		22780
	142072443	FindEgg1	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FindEgg1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\FindEgg\FindEgg1		492172
	145629414	FootstepsGrassWalk2	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsGrassWalk2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Grass\WalkGrass\FootstepsGrassWalk2		63724
	158367990	EnemyIdle5	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\EnemyIdle5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Enemy\Idle\EnemyIdle5		142696
	187523989	FootstepsRunForest10	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsRunForest10_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Forest\RunForest\FootstepsRunForest10		120176
	191755563	FootstepsRunMud8	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsRunMud8_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Mud\RunMud\FootstepsRunMud8		147340
	197113935	BambooLeavesLoop3	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\BambooLeavesLoop3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambiance\Ambiance\BambooLeaves\BambooLeavesLoop3		960064
	198802508	PlayerAttack1	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\Attack\PlayerAttack1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Attack\PlayerAttack1		56012
	199233822	FootstepsRunMud7	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsRunMud7_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Mud\RunMud\FootstepsRunMud7		116576
	204103285	FootstepsRunMud4	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsRunMud4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Mud\RunMud\FootstepsRunMud4		118728
	210590724	PlayerAttack4	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\Attack\PlayerAttack4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Attack\PlayerAttack4		56804
	228181844	GrappleHit1	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\GrappleHit1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Grapple\GrappleHit\GrappleHit1		141436
	243337152	FootstepsWalkMud3	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsWalkMud3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Mud\WalkMud\FootstepsWalkMud3		129020
	277149056	FootstepsWalkForest08	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsWalkForest08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Forest\WalkForest\FootstepsWalkForest08		88064
	286555052	BirdsA3	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\BirdsA3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambiance\Ambiance\Birds\BirdsA\BirdsA3		890640
	296382224	FootstepsGrassRun3	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsGrassRun3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Grass\RunGrass\FootstepsGrassRun3		70676
	315883604	FootstepsGrassRun4	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsGrassRun4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Grass\RunGrass\FootstepsGrassRun4		65244
	336728472	FootstepsWalkForest09	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsWalkForest09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Forest\WalkForest\FootstepsWalkForest09		88896
	364786147	FootstepsGrassWalk6	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsGrassWalk6_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Grass\WalkGrass\FootstepsGrassWalk6		76544
	371923028	SmallStreamLoop2	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\SmallStreamLoop2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Stream\SmallStreamLoop2		1288832
	389454894	SmallStreamLoop1	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\SmallStreamLoop1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Stream\SmallStreamLoop1		1288832
	402411736	DieWind1	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\DieWind1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Enemy\DieWind\DieWind1		779588
	417989017	WeaponHitImpact1	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\WeaponHitImpact1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Weapon\Weapon\Throw\ThrowImpact\WeaponHitImpact1		125524
	432843182	BirdsD1	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\BirdsD1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambiance\Ambiance\Birds\BirdsD\BirdsD1		462616
	448421571	BirdsA4	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\BirdsA4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambiance\Ambiance\Birds\BirdsA\BirdsA4		654984
	457419676	DieWind2	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\DieWind2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Enemy\DieWind\DieWind2		779588
	492502941	BirdsA1	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\BirdsA1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambiance\Ambiance\Birds\BirdsA\BirdsA1		872440
	500684613	PlayerHurt5	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\PlayerHurt5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Hit\PlayerHurt5		77116
	502318965	WindLoop1	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\WindLoop1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambiance\Ambiance\Wind\WindLoop1		1920064
	514981611	PlayerHurt1	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\PlayerHurt1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Hit\PlayerHurt1		60148
	517553928	FootstepsGrassWalk3	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsGrassWalk3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Grass\WalkGrass\FootstepsGrassWalk3		70904
	518184088	FootstepsGrassWalk1	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsGrassWalk1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Grass\WalkGrass\FootstepsGrassWalk1		57284
	524746923	FootstepsRunMud5	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsRunMud5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Mud\RunMud\FootstepsRunMud5		99460
	533925236	EnemyProjectile3	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\EnemyProjectile3_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\EnemyProjectile\EnemyProjectile3		384064
	538777588	EnemyIdle4	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\EnemyIdle4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Enemy\Idle\EnemyIdle4		171116
	541019745	PlayerLand5	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\PlayerLand5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Land\PlayerLand5		154232
	548186192	FootstepsRunForest09	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsRunForest09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Forest\RunForest\FootstepsRunForest09		88896
	558004323	FootstepsRunForest01	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsRunForest01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Forest\RunForest\FootstepsRunForest01		159096
	582883830	BambooLeavesLoop2	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\BambooLeavesLoop2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambiance\Ambiance\BambooLeaves\BambooLeavesLoop2		960064
	606901833	FootstepsGrassWalk4	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsGrassWalk4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Grass\WalkGrass\FootstepsGrassWalk4		64916
	623659486	WeaponHitImpact3	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\WeaponHitImpact3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Weapon\Weapon\Throw\ThrowImpact\WeaponHitImpact3		125524
	624531083	FootstepsRunForest06	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsRunForest06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Forest\RunForest\FootstepsRunForest06		87212
	624898433	FootstepsRunMud2	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsRunMud2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Mud\RunMud\FootstepsRunMud2		82372
	635163370	FootstepsGrassRun1	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\FootstepsGrassRun1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footsteps\Grass\RunGrass\FootstepsGrassRun1		66232
	641006064	PlayerAttack2	C:\Users\Nicolas\Documents\Projects\Games\GGJ2021-TBA\GGJ2021_TBA\GGJ2021_TBA_WwiseProject\.cache\Mac\SFX\Attack\PlayerAttack2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Attack\PlayerAttack2		51588
